[2023-10-29 13:00:49] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/controllers/admin/AdminOrdersController.php:L617} :: E_NOTICE: Undefined variable: decidirLogger :: Ctx:{"code":8,"message":"Undefined variable: decidirLogger","file":"/var/www/bbva-uat/override/classes/order/OrderHistory.php","line":263} 
[2023-10-29 13:01:22] INFO (traceId:653E81D22EACA|customerId:) {/var/www/bbva-uat/modules/notificacionesProveedores/class/ohgiftcard.php:L198} :: Ohgiftcard --buildJson-- Building JSON :: Ctx:{"data":"{\"sequence\":2703,\"gcQuantity\":1,\"totalGCAmount\":\"5820\",\"cards\":[{\"product\":\"35455\",\"recipient\":{\"name\":\"Awdasdc\",\"surname\":\"dqwrd\",\"email\":\"asdqw@dowd.com\",\"phone\":\"123 123 124\"},\"message\":\"Gift Card obtenida en Go Shop\",\"gcAmount\":\"5820\",\"billingAmount\":\"5820\"}],\"giver\":{\"externalID\":16740,\"name\":\"Awdasdc\",\"surname\":\"dqwrd\",\"identityDocument\":\"12345678\",\"email\":\"asdqw@dowd.com\",\"phone\":\"123123124\"}}","step":1,"totalSteps":1,"log_name":"notificacionesProveedores"} 
[2023-10-29 13:01:22] INFO (traceId:653E81D22EACA|customerId:) {/var/www/bbva-uat/modules/notificacionesProveedores/class/ohgiftcard.php:L199} :: Ohgiftcard --buildJson-- ORDER IS  :: Ctx:{"data":"{\"costo_financiero\":null,\"id_address_delivery\":\"16497\",\"id_address_invoice\":\"16497\",\"id_shop_group\":\"1\",\"id_shop\":\"1\",\"id_cart\":\"41433\",\"id_currency\":\"1\",\"id_lang\":\"1\",\"id_customer\":\"16740\",\"id_carrier\":\"14\",\"current_state\":\"2\",\"secure_key\":\"03d304bb778353a2fb55cb3436159ab4\",\"payment\":\"Decidir V2\",\"module\":\"decidir\",\"conversion_rate\":\"1.000000\",\"recyclable\":\"0\",\"gift\":\"0\",\"gift_message\":\"\",\"mobile_theme\":\"0\",\"shipping_number\":\"\",\"shipping_link\":\"\",\"total_discounts\":\"0.000000\",\"total_discounts_tax_incl\":\"0.000000\",\"total_discounts_tax_excl\":\"0.000000\",\"total_paid\":\"5820.000000\",\"total_paid_tax_incl\":\"5820.000000\",\"total_paid_tax_excl\":\"4809.920000\",\"total_paid_real\":\"0.000000\",\"total_products\":\"4809.920000\",\"total_products_wt\":\"5820.000000\",\"total_shipping\":\"0.000000\",\"total_shipping_tax_incl\":\"0.000000\",\"total_shipping_tax_excl\":\"0.000000\",\"carrier_tax_rate\":\"0.000\",\"total_wrapping\":\"0.000000\",\"total_wrapping_tax_incl\":\"0.000000\",\"total_wrapping_tax_excl\":\"0.000000\",\"invoice_number\":\"0\",\"delivery_number\":\"0\",\"invoice_date\":\"0000-00-00 00:00:00\",\"delivery_date\":\"0000-00-00 00:00:00\",\"valid\":\"1\",\"date_add\":\"2023-10-27 16:39:29\",\"date_upd\":\"2023-10-29 13:01:22\",\"reference\":\"YGJYPLKUF\",\"round_mode\":\"2\",\"round_type\":\"2\",\"id\":2703,\"id_shop_list\":null,\"force_id\":false}","step":1,"totalSteps":1,"log_name":"notificacionesProveedores"} 
[2023-10-29 13:01:22] INFO (traceId:653E81D22EACA|customerId:) {/var/www/bbva-uat/modules/notificacionesProveedores/class/ohgiftcard.php:L203} :: Ohgiftcard --buildJson-- Transaction Points Data is :: Ctx:{"data":"[]","step":1,"totalSteps":1,"log_name":"notificacionesProveedores"} 
[2023-10-29 13:01:22] INFO (traceId:653E81D22EACA|customerId:) {/var/www/bbva-uat/modules/notificacionesProveedores/class/ohgiftcard.php:L270} :: OhGiftCard - notify Se notifica carrito con JSON :: Ctx:{"data":"{\"data\":\"{\\\"sequence\\\":2703,\\\"gcQuantity\\\":1,\\\"totalGCAmount\\\":5820,\\\"cards\\\":[{\\\"product\\\":35455,\\\"recipient\\\":{\\\"name\\\":\\\"Awdasdc\\\",\\\"surname\\\":\\\"dqwrd\\\",\\\"email\\\":\\\"asdqw@dowd.com\\\",\\\"phone\\\":\\\"123 123 124\\\"},\\\"message\\\":\\\"Gift Card obtenida en Go Shop\\\",\\\"gcAmount\\\":5820,\\\"billingAmount\\\":5820}],\\\"giver\\\":{\\\"externalID\\\":16740,\\\"name\\\":\\\"Awdasdc\\\",\\\"surname\\\":\\\"dqwrd\\\",\\\"identityDocument\\\":12345678,\\\"email\\\":\\\"asdqw@dowd.com\\\",\\\"phone\\\":123123124}}\"}","step":1,"totalSteps":1,"log_name":"notificacionesProveedores"} 
[2023-10-29 13:01:22] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/modules/notificacionesProveedores/class/ohgiftcard.php:L275} :: E_NOTICE: Trying to get property 'auth_key' of non-object :: Ctx:{"code":8,"message":"Trying to get property 'auth_key' of non-object","file":"/var/www/bbva-uat/modules/notificacionesProveedores/class/ohgiftcard.php","line":244} 
[2023-10-29 13:01:22] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/modules/notificacionesProveedores/class/ohgiftcard.php:L275} :: E_NOTICE: Trying to get property 'cat_id' of non-object :: Ctx:{"code":8,"message":"Trying to get property 'cat_id' of non-object","file":"/var/www/bbva-uat/modules/notificacionesProveedores/class/ohgiftcard.php","line":245} 
[2023-10-29 13:01:22] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/modules/notificacionesProveedores/class/ohgiftcard.php:L275} :: E_NOTICE: Trying to get property 'url_base' of non-object :: Ctx:{"code":8,"message":"Trying to get property 'url_base' of non-object","file":"/var/www/bbva-uat/modules/notificacionesProveedores/class/ohgiftcard.php","line":248} 
[2023-10-29 13:01:22] INFO (traceId:653E81D22EACA|customerId:) {/var/www/bbva-uat/modules/notificacionesProveedores/class/ohgiftcard.php:L256} :: Ohgiftcard --consumeWebService-- REQUEST OUT :: Ctx:{"data":"{\"url\":\"\\/b2c\\/cards\",\"content_type\":null,\"http_code\":0,\"header_size\":0,\"request_size\":0,\"filetime\":-1,\"ssl_verify_result\":0,\"redirect_count\":0,\"total_time\":0,\"namelookup_time\":0,\"connect_time\":0,\"pretransfer_time\":0,\"size_upload\":0,\"size_download\":0,\"speed_download\":0,\"speed_upload\":0,\"download_content_length\":-1,\"upload_content_length\":-1,\"starttransfer_time\":0,\"redirect_time\":0,\"redirect_url\":\"\",\"primary_ip\":\"\",\"certinfo\":[],\"primary_port\":0,\"local_ip\":\"\",\"local_port\":0,\"http_version\":0,\"protocol\":0,\"ssl_verifyresult\":0,\"scheme\":\"\",\"appconnect_time_us\":0,\"connect_time_us\":0,\"namelookup_time_us\":0,\"pretransfer_time_us\":0,\"redirect_time_us\":0,\"starttransfer_time_us\":0,\"total_time_us\":0}","step":1,"totalSteps":1,"log_name":"notificacionesProveedores"} 
[2023-10-29 13:01:22] INFO (traceId:653E81D22EACA|customerId:) {/var/www/bbva-uat/modules/notificacionesProveedores/class/ohgiftcard.php:L262} :: Ohgiftcard --consumeWebService-- REQUEST RESPONSE :: Ctx:{"data":"false","step":1,"totalSteps":1,"log_name":"notificacionesProveedores"} 
[2023-10-29 13:01:22] ERROR (traceId:653E81D22EACA|customerId:) {/var/www/bbva-uat/modules/notificacionesProveedores/class/ohgiftcard.php:L320} :: OhGiftCard - notify Notificacion Erronea :: Ctx:{"data":"{\"error\":false}","step":1,"totalSteps":1,"log_name":"notificacionesProveedores"} 
[2023-10-29 13:01:22] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/modules/notificacionesProveedores/class/ohgiftcard.php:L62} :: E_NOTICE: Trying to get property 'url_base' of non-object :: Ctx:{"code":8,"message":"Trying to get property 'url_base' of non-object","file":"/var/www/bbva-uat/modules/notificacionesProveedores/class/ohgiftcard.php","line":321} 
[2023-10-29 13:01:22] WARNING (traceId:|customerId:) {/var/www/bbva-uat/modules/vtexmodule/vtexmodule.php:L117} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/vtexmodule/controllers/hook/actionGetExtraMailTemplateVars.php","line":28} 
[2023-10-29 13:01:53] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/classes/order/Order.php:L1566} :: E_NOTICE: Undefined variable: decidirLogger :: Ctx:{"code":8,"message":"Undefined variable: decidirLogger","file":"/var/www/bbva-uat/override/classes/order/OrderHistory.php","line":34} 
[2023-10-29 13:01:53] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/classes/order/Order.php:L1566} :: E_NOTICE: Undefined variable: decidirLogger :: Ctx:{"code":8,"message":"Undefined variable: decidirLogger","file":"/var/www/bbva-uat/override/classes/order/OrderHistory.php","line":50} 
[2023-10-29 13:01:53] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/classes/ObjectModel.php:L87} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/classes/ObjectModel.php","line":644} 
[2023-10-29 13:01:53] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/classes/order/Order.php:L1566} :: E_NOTICE: Undefined variable: decidirLogger :: Ctx:{"code":8,"message":"Undefined variable: decidirLogger","file":"/var/www/bbva-uat/override/classes/order/OrderHistory.php","line":263} 
[2023-10-29 13:01:53] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/classes/ObjectModel.php:L87} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/classes/ObjectModel.php","line":644} 
[2023-10-29 13:01:53] INFO (traceId:653E81D22EACA|customerId:) {/var/www/bbva-uat/modules/notificacionesProveedores/notificacionesProveedores.php:L435} :: INFO :: Ctx:{"data":"\"notificacionesProveedores - hookActionObjectUpdateAfter\"","step":"Cambio de estado desde backoffice | ID Pedido: 2703 | Nuevo estado: 2 | Usuario: 3","totalSteps":1,"log_name":"APER"} 
[2023-10-29 13:01:53] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/classes/order/Order.php:L1566} :: E_NOTICE: Undefined variable: decidirLogger :: Ctx:{"code":8,"message":"Undefined variable: decidirLogger","file":"/var/www/bbva-uat/override/classes/order/OrderHistory.php","line":276} 
[2023-10-29 13:01:53] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/classes/ObjectModel.php:L87} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/classes/ObjectModel.php","line":644} 
[2023-10-29 13:01:53] INFO (traceId:653E81D22EACA|customerId:) {/var/www/bbva-uat/modules/notificacionesProveedores/notificacionesProveedores.php:L435} :: INFO :: Ctx:{"data":"\"notificacionesProveedores - hookActionObjectUpdateAfter\"","step":"Cambio de estado desde backoffice | ID Pedido: 2703 | Nuevo estado: 2 | Usuario: 3","totalSteps":1,"log_name":"APER"} 
[2023-10-29 13:01:53] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/classes/ObjectModel.php:L87} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/classes/ObjectModel.php","line":644} 
[2023-10-29 13:01:53] INFO (traceId:653E81D22EACA|customerId:) {/var/www/bbva-uat/modules/notificacionesProveedores/notificacionesProveedores.php:L435} :: INFO :: Ctx:{"data":"\"notificacionesProveedores - hookActionObjectUpdateAfter\"","step":"Cambio de estado desde backoffice | ID Pedido: 2703 | Nuevo estado: 2 | Usuario: 3","totalSteps":1,"log_name":"APER"} 
[2023-10-29 13:01:53] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/controllers/admin/AdminOrdersController.php:L617} :: E_NOTICE: Undefined variable: decidirLogger :: Ctx:{"code":8,"message":"Undefined variable: decidirLogger","file":"/var/www/bbva-uat/override/classes/order/OrderHistory.php","line":276} 
[2023-10-29 13:01:53] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/classes/ObjectModel.php:L87} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/classes/ObjectModel.php","line":644} 
[2023-10-29 13:01:53] INFO (traceId:653E81D22EACA|customerId:) {/var/www/bbva-uat/modules/notificacionesProveedores/notificacionesProveedores.php:L435} :: INFO :: Ctx:{"data":"\"notificacionesProveedores - hookActionObjectUpdateAfter\"","step":"Cambio de estado desde backoffice | ID Pedido: 2703 | Nuevo estado: 2 | Usuario: 3","totalSteps":1,"log_name":"APER"} 
[2023-10-29 13:28:13] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php:L75} :: E_DEPRECATED: The each() function is deprecated. This message will be suppressed on further calls :: Ctx:{"code":8192,"message":"The each() function is deprecated. This message will be suppressed on further calls","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php","line":75} 
[2023-10-29 13:28:13] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Undefined index: logo_url :: Ctx:{"code":8,"message":"Undefined index: logo_url","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":46} 
[2023-10-29 13:28:13] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Trying to get property 'value' of non-object :: Ctx:{"code":8,"message":"Trying to get property 'value' of non-object","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":46} 
[2023-10-29 13:32:23] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php:L75} :: E_DEPRECATED: The each() function is deprecated. This message will be suppressed on further calls :: Ctx:{"code":8192,"message":"The each() function is deprecated. This message will be suppressed on further calls","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php","line":75} 
[2023-10-29 13:32:45] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/modules/blockcart/blockcart.php:L41} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/blockcart/blockcart.php","line":158} 
[2023-10-29 13:32:46] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Undefined index: logo_url :: Ctx:{"code":8,"message":"Undefined index: logo_url","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":92} 
[2023-10-29 13:32:46] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Trying to get property 'value' of non-object :: Ctx:{"code":8,"message":"Trying to get property 'value' of non-object","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":92} 
[2023-10-29 13:32:46] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/modules/blockcart/blockcart.php:L41} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/blockcart/blockcart.php","line":158} 
[2023-10-29 13:32:46] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/modules/sekeywords/sekeywords.php:L89} :: E_DEPRECATED: strpos(): Non-string needles will be interpreted as strings in the future. Use an explicit chr() call to preserve the current behavior :: Ctx:{"code":8192,"message":"strpos(): Non-string needles will be interpreted as strings in the future. Use an explicit chr() call to preserve the current behavior","file":"/var/www/bbva-uat/modules/sekeywords/sekeywords.php","line":89} 
[2023-10-29 13:32:46] WARNING (traceId:|customerId:) {/var/www/bbva-uat/modules/bbvalogin/controllers/front/Login.php:L104} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/bbvalogin/controllers/front/Login.php","line":184} 
[2023-10-29 13:32:46] WARNING (traceId:|customerId:) {/var/www/bbva-uat/modules/bbvalogin/controllers/front/Login.php:L104} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/bbvalogin/controllers/front/Login.php","line":184} 
[2023-10-29 13:32:46] WARNING (traceId:|customerId:) {/var/www/bbva-uat/modules/bbvalogin/controllers/front/Login.php:L104} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/bbvalogin/controllers/front/Login.php","line":184} 
[2023-10-29 13:32:46] WARNING (traceId:|customerId:) {/var/www/bbva-uat/modules/bbvalogin/controllers/front/Login.php:L104} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/bbvalogin/controllers/front/Login.php","line":184} 
[2023-10-29 13:32:46] WARNING (traceId:|customerId:) {/var/www/bbva-uat/modules/bbvalogin/controllers/front/Login.php:L104} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/bbvalogin/controllers/front/Login.php","line":184} 
[2023-10-29 13:32:46] WARNING (traceId:|customerId:) {/var/www/bbva-uat/modules/bbvalogin/controllers/front/Login.php:L104} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/bbvalogin/controllers/front/Login.php","line":184} 
[2023-10-29 13:32:46] WARNING (traceId:|customerId:) {/var/www/bbva-uat/modules/bbvalogin/controllers/front/Login.php:L104} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/bbvalogin/controllers/front/Login.php","line":184} 
[2023-10-29 13:32:46] WARNING (traceId:|customerId:) {/var/www/bbva-uat/classes/Blowfish.php:L39} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/classes/Blowfish.php","line":69} 
[2023-10-29 13:32:46] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/classes/ObjectModel.php:L87} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/classes/ObjectModel.php","line":644} 
[2023-10-29 13:32:46] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/classes/ObjectModel.php:L87} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/classes/ObjectModel.php","line":644} 
[2023-10-29 13:32:46] WARNING (traceId:|customerId:) {/var/www/bbva-uat/classes/Blowfish.php:L39} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/classes/Blowfish.php","line":69} 
[2023-10-29 13:32:46] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/classes/ObjectModel.php:L87} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/classes/ObjectModel.php","line":644} 
[2023-10-29 13:32:46] WARNING (traceId:|customerId:) {/var/www/bbva-uat/classes/Blowfish.php:L39} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/classes/Blowfish.php","line":69} 
[2023-10-29 13:32:46] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php:L75} :: E_DEPRECATED: The each() function is deprecated. This message will be suppressed on further calls :: Ctx:{"code":8192,"message":"The each() function is deprecated. This message will be suppressed on further calls","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php","line":75} 
[2023-10-29 13:32:47] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/modules/blockcart/blockcart.php:L41} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/blockcart/blockcart.php","line":158} 
[2023-10-29 13:32:47] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/modules/blockcart/blockcart.php:L41} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/blockcart/blockcart.php","line":158} 
[2023-10-29 13:32:47] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/modules/sekeywords/sekeywords.php:L89} :: E_DEPRECATED: strpos(): Non-string needles will be interpreted as strings in the future. Use an explicit chr() call to preserve the current behavior :: Ctx:{"code":8192,"message":"strpos(): Non-string needles will be interpreted as strings in the future. Use an explicit chr() call to preserve the current behavior","file":"/var/www/bbva-uat/modules/sekeywords/sekeywords.php","line":89} 
[2023-10-29 13:32:47] WARNING (traceId:|customerId:) {/var/www/bbva-uat/classes/Blowfish.php:L39} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/classes/Blowfish.php","line":69} 
[2023-10-29 13:32:47] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Undefined index: isHookBackoffice :: Ctx:{"code":8,"message":"Undefined index: isHookBackoffice","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":38} 
[2023-10-29 13:32:47] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Trying to get property 'value' of non-object :: Ctx:{"code":8,"message":"Trying to get property 'value' of non-object","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":38} 
[2023-10-29 13:32:48] WARNING (traceId:|customerId:) {/var/www/bbva-uat/classes/Blowfish.php:L39} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/classes/Blowfish.php","line":69} 
[2023-10-29 13:32:49] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php:L75} :: E_DEPRECATED: The each() function is deprecated. This message will be suppressed on further calls :: Ctx:{"code":8192,"message":"The each() function is deprecated. This message will be suppressed on further calls","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php","line":75} 
[2023-10-29 13:32:49] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/modules/blockcart/blockcart.php:L41} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/blockcart/blockcart.php","line":158} 
[2023-10-29 13:32:49] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/modules/blockcart/blockcart.php:L41} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/blockcart/blockcart.php","line":158} 
